mnis_id,proper_name,afinn_sentiment_avg,afinn_sd_avg,afinn_sentiment_wtd,afinn_sd_wtd,jockers_sentiment_avg,jockers_sd_avg,jockers_sentiment_wtd,jockers_sd_wtd,nrc_sentiment_avg,nrc_sd_avg,nrc_sentiment_wtd,nrc_sd_wtd,sentiword_sentiment_avg,sentiword_sd_avg,sentiword_sentiment_wtd,sentiword_sd_wtd,hu_sentiment_avg,hu_sd_avg,hu_sentiment_wtd,hu_sd_wtd,rheault_sentiment_avg,rheault_sd_avg,rheault_sentiment_wtd,rheault_sd_wtd,tot_speeches,tot_words,avg_speech_length
375,Kevin McNamara,0.08804232419378986,0.4873006461873629,0.10148276809731908,0.6268349057537115,0.08833292248182428,0.24263783472283448,0.07164882311932472,0.2642431131386941,0.12632623626269462,0.3282817713482702,0.13781221633457527,0.3755112218501395,0.022457153877634584,0.1351595753660082,0.013363883298592623,0.15148195660174607,0.025084953529746906,0.3005652350545078,-0.0010988184541419342,0.357980395348753,0.18107914281408238,0.1991786617785978,0.196040187507039,0.196040187507039,2313,564229,243.93817552961522
376,Alan Johnson,0.2289135888386719,0.5871825268915338,0.2342220862585509,0.6513509347263331,0.15931563529649953,0.2625877370411956,0.15115379978850216,0.2760935956691627,0.2136645367838802,0.3584863485134492,0.2152385523483259,0.3792023727818074,0.04122871993607355,0.15366115924226045,0.03596299902246858,0.1607731861860661,0.0812131326537362,0.330178946904681,0.07697062699477226,0.36218595901008943,0.2835807493905786,0.2607130085190317,0.2916651489647998,0.2916651489647998,3024,627062,207.36177248677248
377,Elliot Morley,0.22056813204354195,0.5314949416296154,0.26043209417267904,0.6156308423088319,0.142404722260464,0.2581183088217548,0.14151786227129476,0.2688268960532068,0.1854938490839685,0.3580008303652364,0.2048916952270054,0.3808076718407271,0.02599211914215012,0.1460020340908913,0.023803735058604888,0.1564252939694644,0.06977839764923233,0.3271156875715269,0.08218059145582263,0.3587918866100159,0.2378435496808811,0.2631944216272528,0.26420684083585283,0.26420684083585283,2998,626044,208.82054703135424
378,Phil Willis,0.18725735030879484,0.5952288897811567,0.23068051903137624,0.6937192317687592,0.12283528986817267,0.2586637161505056,0.12449846442154246,0.2730489596402504,0.188238515796042,0.36712760463546223,0.21203875911689024,0.39866767519560414,0.034756962379937535,0.14741352580661468,0.03376157144479141,0.16140173733285282,0.04669573352203004,0.344161479180756,0.05701363043146238,0.39858454829472945,0.2198205090429228,0.24036308054876904,0.2400957652386394,0.2400957652386394,1231,319704,259.71080422420795
379,William Hague,0.27655488077666684,0.5801465287618807,0.26976178944102236,0.6510225699898166,0.16788762698150955,0.26376558357084773,0.14985738315907882,0.27577147680485115,0.22202630503832307,0.36773647844346247,0.21664247686764881,0.3927478060940349,0.0429846792728609,0.14930213226656067,0.03361025269663521,0.15642802506611056,0.11406518033430615,0.3419417859394737,0.10514907215021223,0.3754236130862656,0.28814665429275094,0.2581858813602608,0.2870349062077841,0.2870349062077841,7009,1272440,181.54372949065487
38,Ivan Henderson,0.08332876913611735,0.44251586496155393,0.22913301910072809,0.6387296433940177,0.15712855107942753,0.2606435685861127,0.1670375613263333,0.2868597155740249,0.17938817536545582,0.35513615021709727,0.2187133830792308,0.38599037676593917,0.021414653929817205,0.11454058714220276,0.034356493205136826,0.14851338857520727,0.06274059146902489,0.2899212393208059,0.08126674846765262,0.34555267856169103,0.23444579464762444,0.2456784047301677,0.271436928533956,0.271436928533956,109,12220,112.11009174311927
380,John Greenway,0.17024913952324086,0.5557340923292307,0.19153607879812912,0.6825620690383921,0.13246919623126463,0.25690981802635166,0.12078312158698548,0.27886870540934955,0.1830058437650943,0.35749612064308356,0.19901496593269327,0.39378243774956323,0.035231338831983434,0.1423349615548042,0.028295914420969966,0.15733048354222312,0.08389550328873437,0.3323127548179291,0.06992473264402001,0.3774388757347288,0.22610042093115926,0.23447695248742242,0.24846286622507718,0.24846286622507718,1614,425854,263.85006195786866
381,Lawrie Quinn,0.24332905880704273,0.46113850848113846,0.3418257770123286,0.6422954709349019,0.20361373504361338,0.24362305733996914,0.20707254728793334,0.2642958518796693,0.2513686751544924,0.32903762894185534,0.27745354525044386,0.3637434848976191,0.03870775708640003,0.12150102875753845,0.04163048607249093,0.14555308740612913,0.11850262686784588,0.2869193248380796,0.13897348525705644,0.3520950362240182,0.2982243752098873,0.2360201526750849,0.327185169036219,0.327185169036219,493,62768,127.3184584178499
382,John Grogan,0.2833100570815291,0.5525142826741761,0.3788020046865895,0.7116747444524859,0.17643569536677103,0.24247203837119446,0.1609476721490586,0.26450587831652694,0.22123967869071187,0.35461501335437057,0.22696887762578458,0.38340430678031595,0.04456322685818935,0.13700244523618707,0.03202969914662773,0.1593150869139057,0.14710110968275847,0.34985670369683025,0.14527695138926602,0.387708714851564,0.3097585728712455,0.2463572550264523,0.2834636044405696,0.2834636044405696,454,131105,288.77753303964755
383,David Curry,0.19371041193001673,0.5055655435578623,0.2234690124575485,0.6182493686277657,0.13886089047326441,0.24679433378313737,0.12294156034573915,0.2589589695081487,0.18682719877122794,0.34049474471496954,0.19139535985570066,0.37328162508531115,0.02590226116213779,0.1409208302497381,0.02205281276209506,0.1558113822506952,0.06800152256546431,0.30254210896104533,0.06357158093661215,0.3502655996629942,0.22381107297518185,0.24308874791920104,0.21917846379514613,0.21917846379514613,2460,506428,205.8650406504065
384,Anne McIntosh,0.14511922994752374,0.5043897070128535,0.2067322621838253,0.6320391941703974,0.1100342326260775,0.23370177189426655,0.11482496124629459,0.2600862352462194,0.16536934822905483,0.32625854439932844,0.17075884813854197,0.3681279761886659,0.03593148590807405,0.13812855686412104,0.028214182489351695,0.15356212167038577,0.042007216790999904,0.2978254214035767,0.050870296458623725,0.35299157120875596,0.25450843191011785,0.22393010370292576,0.26704428423396,0.26704428423396,2746,338218,123.16751638747269
385,Hugh Bayley,0.15091918160894502,0.5165842538309506,0.20323686255422999,0.7004284408994246,0.12449605106118256,0.24237270558304322,0.1277610695796935,0.27240165710281655,0.15997099654111963,0.35075653910837556,0.1724565718494075,0.397344487208749,0.028483432914454182,0.13759568458011137,0.022504297909384734,0.15551018341628806,0.060615303889504195,0.29937511857783033,0.06269350127092374,0.37326426872776575,0.2644341306207592,0.2641634133384449,0.2794751583854567,0.2794751583854567,2216,367163,165.68727436823104
386,Eric Illsley,0.08139563116177273,0.44816774904801293,0.07286782949307931,0.5680535314307668,0.09414118951419766,0.22642640380343618,0.06684280758675652,0.24523457172586313,0.14862057592627653,0.3180650857768312,0.12316318281450514,0.3546309705486475,0.030967073646550176,0.13300804897485285,0.011911796804316891,0.1536105952679269,0.01875024943551466,0.2711643337644256,-0.0256816781221454,0.32040757686373517,0.21341318914947915,0.21310354056718803,0.21962637526131285,0.21962637526131285,946,223547,236.3076109936575
